date,AA
6/19/1997 0:00,14.54
6/20/1997 0:00,14.54
6/23/1997 0:00,14.2
6/24/1997 0:00,14.38
6/25/1997 0:00,14.23
6/26/1997 0:00,14.42
6/27/1997 0:00,14.54
6/30/1997 0:00,14.42
7/1/1997 0:00,14.61
7/2/1997 0:00,14.97
7/3/1997 0:00,14.73
7/7/1997 0:00,14.97
7/8/1997 0:00,15.27
7/9/1997 0:00,14.9
7/10/1997 0:00,14.88
7/11/1997 0:00,14.75
7/14/1997 0:00,14.84
7/15/1997 0:00,15.23
7/16/1997 0:00,15.48
7/17/1997 0:00,15.77
7/18/1997 0:00,15.51
7/21/1997 0:00,15.47
7/22/1997 0:00,15.93
7/23/1997 0:00,16.26
7/24/1997 0:00,16.07
7/25/1997 0:00,16.13
7/28/1997 0:00,16.51
7/29/1997 0:00,16.46
7/30/1997 0:00,16.82
7/31/1997 0:00,16.93
8/1/1997 0:00,16.74
8/4/1997 0:00,16.69
8/5/1997 0:00,16.83
8/6/1997 0:00,16.87
8/7/1997 0:00,17.03
8/8/1997 0:00,16.63
8/11/1997 0:00,16.46
8/12/1997 0:00,16.31
8/13/1997 0:00,16.21
8/14/1997 0:00,16.08
8/15/1997 0:00,15.66
8/18/1997 0:00,16.05
8/19/1997 0:00,16.31
8/20/1997 0:00,16.32
8/21/1997 0:00,16.28
8/22/1997 0:00,16.27
8/25/1997 0:00,16.58
8/26/1997 0:00,16.45
8/27/1997 0:00,16.1
8/28/1997 0:00,16.15
8/29/1997 0:00,15.78
9/2/1997 0:00,16.34
9/3/1997 0:00,16.11
9/4/1997 0:00,15.99
9/5/1997 0:00,16.02
9/8/1997 0:00,15.74
9/9/1997 0:00,15.85
9/10/1997 0:00,15.59
9/11/1997 0:00,15.36
9/12/1997 0:00,15.08
9/15/1997 0:00,15.37
9/16/1997 0:00,15.8
9/17/1997 0:00,15.56
9/18/1997 0:00,15.89
9/19/1997 0:00,15.93
9/22/1997 0:00,15.75
9/23/1997 0:00,15.75
9/24/1997 0:00,15.48
9/25/1997 0:00,15.48
9/26/1997 0:00,15.41
9/29/1997 0:00,15.71
9/30/1997 0:00,15.73
10/1/1997 0:00,15.9
10/2/1997 0:00,15.91
10/3/1997 0:00,15.61
10/6/1997 0:00,15.49
10/7/1997 0:00,15.75
10/8/1997 0:00,15.38
10/9/1997 0:00,15.17
10/10/1997 0:00,15.29
10/13/1997 0:00,15.45
10/14/1997 0:00,15.54
10/15/1997 0:00,15.43
10/16/1997 0:00,15.26
10/17/1997 0:00,15.21
10/20/1997 0:00,15.27
10/21/1997 0:00,15.35
10/22/1997 0:00,15.49
10/23/1997 0:00,14.82
10/24/1997 0:00,14.66
10/27/1997 0:00,13.24
10/28/1997 0:00,13.4
10/29/1997 0:00,13.7
10/30/1997 0:00,13.82
10/31/1997 0:00,14
11/3/1997 0:00,14.2
11/4/1997 0:00,13.98
11/5/1997 0:00,14.24
11/6/1997 0:00,13.91
11/7/1997 0:00,13.5
11/10/1997 0:00,13.47
11/11/1997 0:00,13.28
11/12/1997 0:00,12.72
11/13/1997 0:00,13.1
11/14/1997 0:00,13.47
11/17/1997 0:00,13.28
11/18/1997 0:00,13.33
11/19/1997 0:00,13.31
11/20/1997 0:00,13.53
11/21/1997 0:00,13.43
11/24/1997 0:00,13.28
11/25/1997 0:00,13.13
11/26/1997 0:00,12.95
11/28/1997 0:00,12.95
12/1/1997 0:00,12.91
12/2/1997 0:00,13.11
12/3/1997 0:00,13.16
12/4/1997 0:00,13.34
12/5/1997 0:00,13.44
12/8/1997 0:00,13.57
12/9/1997 0:00,13.69
12/10/1997 0:00,13.76
12/11/1997 0:00,13.27
12/12/1997 0:00,13.04
12/15/1997 0:00,13.35
12/16/1997 0:00,13.42
12/17/1997 0:00,13.83
12/18/1997 0:00,13.55
12/19/1997 0:00,13.43
12/22/1997 0:00,13.46
12/23/1997 0:00,13.38
12/24/1997 0:00,13.26
12/26/1997 0:00,13.19
12/29/1997 0:00,13.31
12/30/1997 0:00,13.45
12/31/1997 0:00,13.55
1/2/1998 0:00,13.72
1/5/1998 0:00,13.96
1/6/1998 0:00,13.64
1/7/1998 0:00,13.67
1/8/1998 0:00,13.09
1/9/1998 0:00,12.75
1/12/1998 0:00,12.73
1/13/1998 0:00,12.7
1/14/1998 0:00,12.74
1/15/1998 0:00,12.69
1/16/1998 0:00,12.8
1/20/1998 0:00,13.15
1/21/1998 0:00,13.21
1/22/1998 0:00,13.02
1/23/1998 0:00,13.31
1/26/1998 0:00,13.38
1/27/1998 0:00,13.46
1/28/1998 0:00,13.88
1/29/1998 0:00,14.58
1/30/1998 0:00,14.7
2/2/1998 0:00,15.03
2/3/1998 0:00,14.83
2/4/1998 0:00,14.72
2/5/1998 0:00,14.62
2/6/1998 0:00,14.69
2/9/1998 0:00,14.56
2/10/1998 0:00,14.7
2/11/1998 0:00,14.64
2/12/1998 0:00,14.88
2/13/1998 0:00,14.87
2/17/1998 0:00,14.69
2/18/1998 0:00,14.41
2/19/1998 0:00,14.22
2/20/1998 0:00,13.98
2/23/1998 0:00,13.69
2/24/1998 0:00,13.7
2/25/1998 0:00,13.89
2/26/1998 0:00,13.98
2/27/1998 0:00,14.19
3/2/1998 0:00,13.71
3/3/1998 0:00,13.99
3/4/1998 0:00,13.87
3/5/1998 0:00,13.7
3/6/1998 0:00,13.85
3/9/1998 0:00,13.82
3/10/1998 0:00,14.17
3/11/1998 0:00,13.99
3/12/1998 0:00,13.81
3/13/1998 0:00,13.53
3/16/1998 0:00,13.94
3/17/1998 0:00,14.08
3/18/1998 0:00,14.05
3/19/1998 0:00,14.36
3/20/1998 0:00,14.16
3/23/1998 0:00,13.96
3/24/1998 0:00,13.85
3/25/1998 0:00,13.96
3/26/1998 0:00,13.88
3/27/1998 0:00,13.69
3/30/1998 0:00,13.21
3/31/1998 0:00,13.31
4/1/1998 0:00,13.25
4/2/1998 0:00,13.46
4/3/1998 0:00,13.35
4/6/1998 0:00,13.46
4/7/1998 0:00,13.11
4/8/1998 0:00,13.27
4/9/1998 0:00,13.55
4/13/1998 0:00,13.79
4/14/1998 0:00,14.7
4/15/1998 0:00,15.18
4/16/1998 0:00,14.89
4/17/1998 0:00,14.82
4/20/1998 0:00,14.94
4/21/1998 0:00,15.16
4/22/1998 0:00,15.22
4/23/1998 0:00,15.28
4/24/1998 0:00,15.1
4/27/1998 0:00,14.92
4/28/1998 0:00,14.75
4/29/1998 0:00,14.85
4/30/1998 0:00,14.99
5/1/1998 0:00,15.05
5/4/1998 0:00,15.13
5/5/1998 0:00,14.94
5/6/1998 0:00,14.76
5/7/1998 0:00,14.54
5/8/1998 0:00,14.65
5/11/1998 0:00,14.82
5/12/1998 0:00,14.92
5/13/1998 0:00,14.89
5/14/1998 0:00,14.77
5/15/1998 0:00,14.36
5/18/1998 0:00,14.2
5/19/1998 0:00,13.88
5/20/1998 0:00,13.88
5/21/1998 0:00,13.86
5/22/1998 0:00,13.84
5/26/1998 0:00,13.72
5/27/1998 0:00,13.78
5/28/1998 0:00,13.62
5/29/1998 0:00,13.46
6/1/1998 0:00,13.32
6/2/1998 0:00,13.43
6/3/1998 0:00,13.28
6/4/1998 0:00,13.2
6/5/1998 0:00,13.33
6/8/1998 0:00,13.39
6/9/1998 0:00,13.32
6/10/1998 0:00,12.95
6/11/1998 0:00,12.67
6/12/1998 0:00,12.61
6/15/1998 0:00,12.37
6/16/1998 0:00,12.25
6/17/1998 0:00,12.55
6/18/1998 0:00,12.4
6/19/1998 0:00,12.51
6/22/1998 0:00,12.42
6/23/1998 0:00,12.52
6/24/1998 0:00,12.32
6/25/1998 0:00,12.29
6/26/1998 0:00,12.76
6/29/1998 0:00,12.82
6/30/1998 0:00,12.8
7/1/1998 0:00,13
7/2/1998 0:00,12.86
7/6/1998 0:00,12.61
7/7/1998 0:00,12.75
7/8/1998 0:00,12.88
7/9/1998 0:00,12.76
7/10/1998 0:00,12.49
7/13/1998 0:00,12.69
7/14/1998 0:00,13.32
7/15/1998 0:00,14.04
7/16/1998 0:00,14.19
7/17/1998 0:00,14.08
7/20/1998 0:00,13.94
7/21/1998 0:00,13.92
7/22/1998 0:00,13.95
7/23/1998 0:00,13.83
7/24/1998 0:00,13.71
7/27/1998 0:00,13.62
7/28/1998 0:00,13.49
7/29/1998 0:00,13.52
7/30/1998 0:00,13.69
7/31/1998 0:00,13.45
8/3/1998 0:00,13.17
8/4/1998 0:00,12.73
8/5/1998 0:00,12.66
8/6/1998 0:00,12.69
8/7/1998 0:00,13
8/10/1998 0:00,13.09
8/11/1998 0:00,12.75
8/12/1998 0:00,12.76
8/13/1998 0:00,12.48
8/14/1998 0:00,12.31
8/17/1998 0:00,12.59
8/18/1998 0:00,13.05
8/19/1998 0:00,13.25
8/20/1998 0:00,13.38
8/21/1998 0:00,12.94
8/24/1998 0:00,12.66
8/25/1998 0:00,12.42
8/26/1998 0:00,12.18
8/27/1998 0:00,11.55
8/28/1998 0:00,11.81
8/31/1998 0:00,11.67
9/1/1998 0:00,12.3
9/2/1998 0:00,12.12
9/3/1998 0:00,12.6
9/4/1998 0:00,12.42
9/8/1998 0:00,13.1
9/9/1998 0:00,12.93
9/10/1998 0:00,12.65
9/11/1998 0:00,13.26
9/14/1998 0:00,13.65
9/15/1998 0:00,13.69
9/16/1998 0:00,13.83
9/17/1998 0:00,13.22
9/18/1998 0:00,13.21
9/21/1998 0:00,13.25
9/22/1998 0:00,13.28
9/23/1998 0:00,14.05
9/24/1998 0:00,13.71
9/25/1998 0:00,13.98
9/28/1998 0:00,14.14
9/29/1998 0:00,14.1
9/30/1998 0:00,13.83
10/1/1998 0:00,13.28
10/2/1998 0:00,13.47
10/5/1998 0:00,13.28
10/6/1998 0:00,14.12
10/7/1998 0:00,14.15
10/8/1998 0:00,14.27
10/9/1998 0:00,15.18
10/12/1998 0:00,15.29
10/13/1998 0:00,14.56
10/14/1998 0:00,14.22
10/15/1998 0:00,15.02
10/16/1998 0:00,15.44
10/19/1998 0:00,15.21
10/20/1998 0:00,15.26
10/21/1998 0:00,15.22
10/22/1998 0:00,15.1
10/23/1998 0:00,14.82
10/26/1998 0:00,14.65
10/27/1998 0:00,14.78
10/28/1998 0:00,14.51
10/29/1998 0:00,15.1
10/30/1998 0:00,15.44
11/2/1998 0:00,15.04
11/3/1998 0:00,15.2
11/4/1998 0:00,15.5
11/5/1998 0:00,15.63
11/6/1998 0:00,15.51
11/9/1998 0:00,15.45
11/10/1998 0:00,15.33
11/11/1998 0:00,15.43
11/12/1998 0:00,15.26
11/13/1998 0:00,15.41
11/16/1998 0:00,15.06
11/17/1998 0:00,15.43
11/18/1998 0:00,15.48
11/19/1998 0:00,15.5
11/20/1998 0:00,15.6
11/23/1998 0:00,15.7
11/24/1998 0:00,15.22
11/25/1998 0:00,15.24
11/27/1998 0:00,15.28
11/30/1998 0:00,14.51
12/1/1998 0:00,14.27
12/2/1998 0:00,14.58
12/3/1998 0:00,14.28
12/4/1998 0:00,14.08
12/7/1998 0:00,14.51
12/8/1998 0:00,14.57
12/9/1998 0:00,14.51
12/10/1998 0:00,14.21
12/11/1998 0:00,14.26
12/14/1998 0:00,14.26
12/15/1998 0:00,13.89
12/16/1998 0:00,14.01
12/17/1998 0:00,13.77
12/18/1998 0:00,13.56
12/21/1998 0:00,13.61
12/22/1998 0:00,13.53
12/23/1998 0:00,13.99
12/24/1998 0:00,14.13
12/28/1998 0:00,14.09
12/29/1998 0:00,14.18
12/30/1998 0:00,14.51
12/31/1998 0:00,14.57
1/4/1999 0:00,14.41
1/5/1999 0:00,14.71
1/6/1999 0:00,15.29
1/7/1999 0:00,15.1
1/8/1999 0:00,16.64
1/11/1999 0:00,17.24
1/12/1999 0:00,16.66
1/13/1999 0:00,16.39
1/14/1999 0:00,15.95
1/15/1999 0:00,16.82
1/19/1999 0:00,16.8
1/20/1999 0:00,16.39
1/21/1999 0:00,16.42
1/22/1999 0:00,15.88
1/25/1999 0:00,16.24
1/26/1999 0:00,16.27
1/27/1999 0:00,15.99
1/28/1999 0:00,16.37
1/29/1999 0:00,16.33
2/1/1999 0:00,16.21
2/2/1999 0:00,15.99
2/3/1999 0:00,16.32
2/4/1999 0:00,17.02
2/5/1999 0:00,17.58
2/8/1999 0:00,17.38
2/9/1999 0:00,17.31
2/10/1999 0:00,17.01
2/11/1999 0:00,16.96
2/12/1999 0:00,16.63
2/16/1999 0:00,15.88
2/17/1999 0:00,15.54
2/18/1999 0:00,16.09
2/19/1999 0:00,16.3
2/22/1999 0:00,16.34
2/23/1999 0:00,16.25
2/24/1999 0:00,16.3
2/25/1999 0:00,16.14
2/26/1999 0:00,15.91
3/1/1999 0:00,16.25
3/2/1999 0:00,15.57
3/3/1999 0:00,15.22
3/4/1999 0:00,15.37
3/5/1999 0:00,15.79
3/8/1999 0:00,15.54
3/9/1999 0:00,14.88
3/10/1999 0:00,15.27
3/11/1999 0:00,15.32
3/12/1999 0:00,14.68
3/15/1999 0:00,14.83
3/16/1999 0:00,14.85
3/17/1999 0:00,15.42
3/18/1999 0:00,15.96
3/19/1999 0:00,16.65
3/22/1999 0:00,16.25
3/23/1999 0:00,15.71
3/24/1999 0:00,16.1
3/25/1999 0:00,16.55
3/26/1999 0:00,15.91
3/29/1999 0:00,16.42
3/30/1999 0:00,15.96
3/31/1999 0:00,16.18
4/1/1999 0:00,16.06
4/5/1999 0:00,16.01
4/6/1999 0:00,16.13
4/7/1999 0:00,17.28
4/8/1999 0:00,16.89
4/9/1999 0:00,17.21
4/12/1999 0:00,17.7
4/13/1999 0:00,18.34
4/14/1999 0:00,20.92
4/15/1999 0:00,21.14
4/16/1999 0:00,20.7
4/19/1999 0:00,21.48
4/20/1999 0:00,20.77
4/21/1999 0:00,20.67
4/22/1999 0:00,21.01
4/23/1999 0:00,21.21
4/26/1999 0:00,20.92
4/27/1999 0:00,21.75
4/28/1999 0:00,24.35
4/29/1999 0:00,25.41
4/30/1999 0:00,24.45
5/3/1999 0:00,23.86
5/4/1999 0:00,24.08
5/5/1999 0:00,23.72
5/6/1999 0:00,25.12
5/7/1999 0:00,25.17
5/10/1999 0:00,25.64
5/11/1999 0:00,25.64
5/12/1999 0:00,24.75
5/13/1999 0:00,24.43
5/14/1999 0:00,24.63
5/17/1999 0:00,24.88
5/18/1999 0:00,24.14
5/19/1999 0:00,24.04
5/20/1999 0:00,22.98
5/21/1999 0:00,23.62
5/24/1999 0:00,23.77
5/25/1999 0:00,22.39
5/26/1999 0:00,22.71
5/27/1999 0:00,22.32
5/28/1999 0:00,21.67
6/1/1999 0:00,23.6
6/2/1999 0:00,23.35
6/3/1999 0:00,23.57
6/4/1999 0:00,24.41
6/7/1999 0:00,24.06
6/8/1999 0:00,24.85
6/9/1999 0:00,24.83
6/10/1999 0:00,25.52
6/11/1999 0:00,24.83
6/14/1999 0:00,25.61
6/15/1999 0:00,25.49
6/16/1999 0:00,25.59
6/17/1999 0:00,26.55
6/18/1999 0:00,26.62
6/21/1999 0:00,24.98
6/22/1999 0:00,24.53
6/23/1999 0:00,24.36
6/24/1999 0:00,23.79
6/25/1999 0:00,24.68
6/28/1999 0:00,24.92
6/29/1999 0:00,24.8
6/30/1999 0:00,24.39
7/1/1999 0:00,24.8
7/2/1999 0:00,24.73
7/6/1999 0:00,25.12
7/7/1999 0:00,24.19
7/8/1999 0:00,24.61
7/9/1999 0:00,24.68
7/12/1999 0:00,24.51
7/13/1999 0:00,24.46
7/14/1999 0:00,24.36
7/15/1999 0:00,23.94
7/16/1999 0:00,24.06
7/19/1999 0:00,24.04
7/20/1999 0:00,23.82
7/21/1999 0:00,23.7
7/22/1999 0:00,24.24
7/23/1999 0:00,23.45
7/26/1999 0:00,23.1
7/27/1999 0:00,23.89
7/28/1999 0:00,24.24
7/29/1999 0:00,23.72
7/30/1999 0:00,23.6
8/2/1999 0:00,24.21
8/3/1999 0:00,24.51
8/4/1999 0:00,25.3
8/5/1999 0:00,25.03
8/6/1999 0:00,24.76
8/9/1999 0:00,25.94
8/10/1999 0:00,26.27
8/11/1999 0:00,27.42
8/12/1999 0:00,26.78
8/13/1999 0:00,26.29
8/16/1999 0:00,26.44
8/17/1999 0:00,26.39
8/18/1999 0:00,26.44
8/19/1999 0:00,25.77
8/20/1999 0:00,26.76
8/23/1999 0:00,26.14
8/24/1999 0:00,25.72
8/25/1999 0:00,25.13
8/26/1999 0:00,24.98
8/27/1999 0:00,25.23
8/30/1999 0:00,25.35
8/31/1999 0:00,25.52
9/1/1999 0:00,25.6
9/2/1999 0:00,25.42
9/3/1999 0:00,25.42
9/7/1999 0:00,25.7
9/8/1999 0:00,25.89
9/9/1999 0:00,25.94
9/10/1999 0:00,26.02
9/13/1999 0:00,25.84
9/14/1999 0:00,25.84
9/15/1999 0:00,25.77
9/16/1999 0:00,25.3
9/17/1999 0:00,25.89
9/20/1999 0:00,25.67
9/21/1999 0:00,24.69
9/22/1999 0:00,24.51
9/23/1999 0:00,23.97
9/24/1999 0:00,23.67
9/27/1999 0:00,24.17
9/28/1999 0:00,24.07
9/29/1999 0:00,24.14
9/30/1999 0:00,24.53
10/1/1999 0:00,23.82
10/4/1999 0:00,24.66
10/5/1999 0:00,25.35
10/6/1999 0:00,24.51
10/7/1999 0:00,24.36
10/8/1999 0:00,24.36
10/11/1999 0:00,24.91
10/12/1999 0:00,24.59
10/13/1999 0:00,24.09
10/14/1999 0:00,24.31
10/15/1999 0:00,24.31
10/18/1999 0:00,24.14
10/19/1999 0:00,24.12
10/20/1999 0:00,24.69
10/21/1999 0:00,24.69
10/22/1999 0:00,24.83
10/25/1999 0:00,24.76
10/26/1999 0:00,24.19
10/27/1999 0:00,23.2
10/28/1999 0:00,22.93
10/29/1999 0:00,24.02
11/1/1999 0:00,24.14
11/2/1999 0:00,24.04
11/3/1999 0:00,23.68
11/4/1999 0:00,23.7
11/5/1999 0:00,24.27
11/8/1999 0:00,23.75
11/9/1999 0:00,23.82
11/10/1999 0:00,23.62
11/11/1999 0:00,24.15
11/12/1999 0:00,24.72
11/15/1999 0:00,25.36
11/16/1999 0:00,25.16
11/17/1999 0:00,24.87
11/18/1999 0:00,24.84
11/19/1999 0:00,25.31
11/22/1999 0:00,25.63
11/23/1999 0:00,25.83
11/24/1999 0:00,25.49
11/26/1999 0:00,25.88
11/29/1999 0:00,25.78
11/30/1999 0:00,25.98
12/1/1999 0:00,26.5
12/2/1999 0:00,27.54
12/3/1999 0:00,28.24
12/6/1999 0:00,28.8
12/7/1999 0:00,28.88
12/8/1999 0:00,28.47
12/9/1999 0:00,29.1
12/10/1999 0:00,30.09
12/13/1999 0:00,30.05
12/14/1999 0:00,29.63
12/15/1999 0:00,31.34
12/16/1999 0:00,30.24
12/17/1999 0:00,30.92
12/20/1999 0:00,30.45
12/21/1999 0:00,30.17
12/22/1999 0:00,30.37
12/23/1999 0:00,31.38
12/27/1999 0:00,30.96
12/28/1999 0:00,31.93
12/29/1999 0:00,32.43
12/30/1999 0:00,31.95
12/31/1999 0:00,32.92
1/3/2000 0:00,32.11
1/4/2000 0:00,32.25
1/5/2000 0:00,34.11
1/6/2000 0:00,33.66
1/7/2000 0:00,33.56
1/10/2000 0:00,33.47
1/11/2000 0:00,33.27
1/12/2000 0:00,32.97
1/13/2000 0:00,32.37
1/14/2000 0:00,31.73
1/18/2000 0:00,30.94
1/19/2000 0:00,30.99
1/20/2000 0:00,29.15
1/21/2000 0:00,29.9
1/24/2000 0:00,29.13
1/25/2000 0:00,28.68
1/26/2000 0:00,28.24
1/27/2000 0:00,27.96
1/28/2000 0:00,27.57
1/31/2000 0:00,27.64
2/1/2000 0:00,28.61
2/2/2000 0:00,29.68
2/3/2000 0:00,28.76
2/4/2000 0:00,28.06
2/7/2000 0:00,27.11
2/8/2000 0:00,26.25
2/9/2000 0:00,25.72
2/10/2000 0:00,26.07
2/11/2000 0:00,26.94
2/14/2000 0:00,28.76
2/15/2000 0:00,29.4
2/16/2000 0:00,29.35
2/17/2000 0:00,30.62
2/18/2000 0:00,29.9
2/22/2000 0:00,28.86
2/23/2000 0:00,28.31
2/24/2000 0:00,27.74
2/25/2000 0:00,27.94
2/28/2000 0:00,28.28
2/29/2000 0:00,27.27
3/1/2000 0:00,27.76
3/2/2000 0:00,26.59
3/3/2000 0:00,27.04
3/6/2000 0:00,26.57
3/7/2000 0:00,25.85
3/8/2000 0:00,26.82
3/9/2000 0:00,26.94
3/10/2000 0:00,26.67
3/13/2000 0:00,27.09
3/14/2000 0:00,24.38
3/15/2000 0:00,25.5
3/16/2000 0:00,27.44
3/17/2000 0:00,25.75
3/20/2000 0:00,26.1
3/21/2000 0:00,27.19
3/22/2000 0:00,26.62
3/23/2000 0:00,27.66
3/24/2000 0:00,28.48
3/27/2000 0:00,28.68
3/28/2000 0:00,28.31
3/29/2000 0:00,28.71
3/30/2000 0:00,28.61
3/31/2000 0:00,27.96
4/3/2000 0:00,28.56
4/4/2000 0:00,28.14
4/5/2000 0:00,27.54
4/6/2000 0:00,28.24
4/7/2000 0:00,27.04
4/10/2000 0:00,26.94
4/11/2000 0:00,28.01
4/12/2000 0:00,27.99
4/13/2000 0:00,27.79
4/14/2000 0:00,26.89
4/17/2000 0:00,25.72
4/18/2000 0:00,24.93
4/19/2000 0:00,25.03
4/20/2000 0:00,25.9
4/24/2000 0:00,25.82
4/25/2000 0:00,27.27
4/26/2000 0:00,26.12
4/27/2000 0:00,25.97
4/28/2000 0:00,25.82
5/1/2000 0:00,25.25
5/2/2000 0:00,25.72
5/3/2000 0:00,25.43
5/4/2000 0:00,25.82
5/5/2000 0:00,26.62
5/8/2000 0:00,26.42
5/9/2000 0:00,26.42
5/10/2000 0:00,26.05
5/11/2000 0:00,26.02
5/12/2000 0:00,26.06
5/15/2000 0:00,27.12
5/16/2000 0:00,26.75
5/17/2000 0:00,26.12
5/18/2000 0:00,26.22
5/19/2000 0:00,25.97
5/22/2000 0:00,25.45
5/23/2000 0:00,24.75
5/24/2000 0:00,24.67
5/25/2000 0:00,24.05
5/26/2000 0:00,22.9
5/30/2000 0:00,23.2
5/31/2000 0:00,23.35
6/1/2000 0:00,23.05
6/2/2000 0:00,24.77
6/5/2000 0:00,24.4
6/6/2000 0:00,24.53
6/7/2000 0:00,24.07
6/8/2000 0:00,23.7
6/9/2000 0:00,23.18
6/12/2000 0:00,23.07
6/13/2000 0:00,22.53
6/14/2000 0:00,23.93
6/15/2000 0:00,24.47
6/16/2000 0:00,24.82
6/19/2000 0:00,24.02
6/20/2000 0:00,24.02
6/21/2000 0:00,22.94
6/22/2000 0:00,23.27
6/23/2000 0:00,24.17
6/26/2000 0:00,23.07
6/27/2000 0:00,23.93
6/28/2000 0:00,23.7
6/29/2000 0:00,23.18
6/30/2000 0:00,23.18
7/3/2000 0:00,23.77
7/5/2000 0:00,23.58
7/6/2000 0:00,23.13
7/7/2000 0:00,22.07
7/10/2000 0:00,23.97
7/11/2000 0:00,25.97
7/12/2000 0:00,25.68
7/13/2000 0:00,26.02
7/14/2000 0:00,26.32
7/17/2000 0:00,24.57
7/18/2000 0:00,24.22
7/19/2000 0:00,24.47
7/20/2000 0:00,24.37
7/21/2000 0:00,25.37
7/24/2000 0:00,25.33
7/25/2000 0:00,25.02
7/26/2000 0:00,24.47
7/27/2000 0:00,25.17
7/28/2000 0:00,24.77
7/31/2000 0:00,24.17
8/1/2000 0:00,24.82
8/2/2000 0:00,25.52
8/3/2000 0:00,25.07
8/4/2000 0:00,25.03
8/7/2000 0:00,25.98
8/8/2000 0:00,27.79
8/9/2000 0:00,26.88
8/10/2000 0:00,26.93
8/11/2000 0:00,26.73
8/14/2000 0:00,27.39
8/15/2000 0:00,27.48
8/16/2000 0:00,27.63
8/17/2000 0:00,27.73
8/18/2000 0:00,27.48
8/21/2000 0:00,26.53
8/22/2000 0:00,26.28
8/23/2000 0:00,26.83
8/24/2000 0:00,26.63
8/25/2000 0:00,26.78
8/28/2000 0:00,27.33
8/29/2000 0:00,26.18
8/30/2000 0:00,26.23
8/31/2000 0:00,26.7
9/1/2000 0:00,26.63
9/5/2000 0:00,27.13
9/6/2000 0:00,27.03
9/7/2000 0:00,26.28
9/8/2000 0:00,26.68
9/11/2000 0:00,25.81
9/12/2000 0:00,24.27
9/13/2000 0:00,24.42
9/14/2000 0:00,23.72
9/15/2000 0:00,22.94
9/18/2000 0:00,21.66
9/19/2000 0:00,20.71
9/20/2000 0:00,20.21
9/21/2000 0:00,19.46
9/22/2000 0:00,20.06
9/25/2000 0:00,19.06
9/26/2000 0:00,19.15
9/27/2000 0:00,18.86
9/28/2000 0:00,19.55
9/29/2000 0:00,20.31
10/2/2000 0:00,19.66
10/3/2000 0:00,21.62
10/4/2000 0:00,21.87
10/5/2000 0:00,21.76
10/6/2000 0:00,22.11
10/9/2000 0:00,22.96
10/10/2000 0:00,23.77
10/11/2000 0:00,21.82
10/12/2000 0:00,20.81
10/13/2000 0:00,20.71
10/16/2000 0:00,20.26
10/17/2000 0:00,20.86
10/18/2000 0:00,19.81
10/19/2000 0:00,19.51
10/20/2000 0:00,18.9
10/23/2000 0:00,19.26
10/24/2000 0:00,20.01
10/25/2000 0:00,20.01
10/26/2000 0:00,19.86
10/27/2000 0:00,20.06
10/30/2000 0:00,22.67
10/31/2000 0:00,23.02
11/1/2000 0:00,23.42
11/2/2000 0:00,22.36
11/3/2000 0:00,22.26
11/6/2000 0:00,23.22
11/7/2000 0:00,23.37
11/8/2000 0:00,23.32
11/9/2000 0:00,23.02
11/10/2000 0:00,22.92
11/13/2000 0:00,22.72
11/14/2000 0:00,23.27
11/15/2000 0:00,23.57
11/16/2000 0:00,22.52
11/17/2000 0:00,21.76
11/20/2000 0:00,21.11
11/21/2000 0:00,21.15
11/22/2000 0:00,21.05
11/24/2000 0:00,21.05
11/27/2000 0:00,21.65
11/28/2000 0:00,22.41
11/29/2000 0:00,22.46
11/30/2000 0:00,22.72
12/1/2000 0:00,23.37
12/4/2000 0:00,24.98
12/5/2000 0:00,25.39
12/6/2000 0:00,25.23
12/7/2000 0:00,23.52
12/8/2000 0:00,24.63
12/11/2000 0:00,25.94
12/12/2000 0:00,25.48
12/13/2000 0:00,26.34
12/14/2000 0:00,25.59
12/15/2000 0:00,24.93
12/18/2000 0:00,26.04
12/19/2000 0:00,27
12/20/2000 0:00,25.34
12/21/2000 0:00,25.59
12/22/2000 0:00,28.05
12/26/2000 0:00,27.85
12/27/2000 0:00,27.55
12/28/2000 0:00,27.91
12/29/2000 0:00,27
1/2/2001 0:00,25.99
1/3/2001 0:00,26.34
1/4/2001 0:00,27.2
1/5/2001 0:00,26.7
1/8/2001 0:00,27.1
1/9/2001 0:00,26.09
1/10/2001 0:00,26.39
1/11/2001 0:00,25.39
1/12/2001 0:00,25.64
1/16/2001 0:00,27.05
1/17/2001 0:00,27.05
1/18/2001 0:00,27.76
1/19/2001 0:00,26.34
1/22/2001 0:00,27.05
1/23/2001 0:00,27.35
1/24/2001 0:00,27.85
1/25/2001 0:00,28.56
1/26/2001 0:00,27.85
1/29/2001 0:00,27.42
1/30/2001 0:00,28.54
1/31/2001 0:00,29.73
2/1/2001 0:00,30.75
2/2/2001 0:00,30.39
2/5/2001 0:00,29.85
2/6/2001 0:00,30.14
2/7/2001 0:00,29.78
2/8/2001 0:00,29.95
2/9/2001 0:00,30.03
2/12/2001 0:00,29.53
2/13/2001 0:00,28.89
2/14/2001 0:00,28.72
2/15/2001 0:00,29.44
2/16/2001 0:00,28.33
2/20/2001 0:00,28.49
2/21/2001 0:00,27.78
2/22/2001 0:00,28.61
2/23/2001 0:00,28.08
2/26/2001 0:00,29.14
2/27/2001 0:00,29.34
2/28/2001 0:00,28.94
3/1/2001 0:00,29.52
